,id,author_id,created_at,text
31,572328280218472448,36951856,2015-03-02T09:31:10.000Z,"Katie &amp; Nikki's next job will be playing ""people who stuff up simple tasks"" on Infomercials #MKR"
32,572328194482696192,1408681645,2015-03-02T09:30:49.000Z,There just horrible #lemontarts #MKR
33,572328124165197825,2359256119,2015-03-02T09:30:32.000Z,RT @prprau: #MKR Tart. Lol.
34,572328116598652929,42386242,2015-03-02T09:30:30.000Z,"RT @mykitchenrules: Come on #Barbie, let's go party! #KillerBlondes #MKR"
35,572327959517794304,38290921,2015-03-02T09:29:53.000Z,@EloisePeace haha and that is all they are good at #mkr
36,572327942912548864,44496152,2015-03-02T09:29:49.000Z,These girls need to go. Their vanity is making me ill. Very unattractive #mkr
37,572327916861702145,545159350,2015-03-02T09:29:43.000Z,RT @LisaStanbridge: Nikki's pouting is annoying me. I'm ready to wipe it off and kick her off the show! #MKR
38,572327692218941440,2650794800,2015-03-02T09:28:49.000Z,"RT @PatriceChienne: Deconstructed lemon tart, because we're too bloody lazy and incompetent to do it properly? #MKR"
39,572327680542167040,472892458,2015-03-02T09:28:47.000Z,#MKR Tart. Lol.
40,572327665820049409,2790288915,2015-03-02T09:28:43.000Z,#meatgirls bamboozled by a can opener and the sorbet churner #promogirls for Danis direct #MKR
41,572327633830088704,47862321,2015-03-02T09:28:35.000Z,RT @GohJarrod: Nikki has massive #armpitvaginas #mkr
42,572327612443336704,2887048652,2015-03-02T09:28:30.000Z,"RT @danhickey2199: #MKR #killerblondes fat arms, bad teeth and a MASSIVE arse what the hell is that Katie a promo girl/model of?"
43,572327609398272000,162266849,2015-03-02T09:28:30.000Z,Everything is deconstructed. They're no good at erections then? #MKR
44,572327524878827520,36608957,2015-03-02T09:28:09.000Z,More egos and arrogance than that pink room can handle in #MKR tonight.
45,572327502200221697,392475934,2015-03-02T09:28:04.000Z,I carnt  see  the  pretty..... I think they quite ugly  ... promo making out they'll go    think it will be tony and lynne   #MKR
46,572327366661292032,482583016,2015-03-02T09:27:32.000Z,"RT @SeaEph: Time to fuck up the tarts 

#MKR"
47,572327287535759361,2423480636,2015-03-02T09:27:13.000Z,Nikki has massive #armpitvaginas #mkr
48,572327204064923648,2999165598,2015-03-02T09:26:53.000Z,Drasco u are not a chef just a wanka! One day your misses will ask her self what the fuck am i doing with this dick? #mkr
49,572327152365903872,247696871,2015-03-02T09:26:41.000Z,"""Crumble, curd and cream"" - a description of the girls' dessert but also their reaction to Collin's inevitable scathing review.
#MKR"
50,572327127464345600,254941287,2015-03-02T09:26:35.000Z,Over the duck lips #mkr
51,572327126487048192,33824118,2015-03-02T09:26:34.000Z,That Emma chick from #MKR is a total #BumnyBoiler
52,572326513443393536,99233470,2015-03-02T09:24:08.000Z,"LoL - sausage, cock and end it with a tart! - best suited theme for these two #MKR"
53,572326496288653312,2913633110,2015-03-02T09:24:04.000Z,"Better try harder blondes
#MKR"
54,572365561792868352,954504506,2015-03-02T11:59:18.000Z,"RT @Gyutoki: Oh Katie and Nikki, just because you're both (bottle) blondes that doesn't automatically make you pretty. #MKR #MKR2015"
55,572365327234813954,297245835,2015-03-02T11:58:22.000Z,I think Drasco just offered Colin an old fashioned wristy  #MKR
56,572365057113239552,183950893,2015-03-02T11:57:18.000Z,#mkr the only thing funnier than an upside down ice cream maker insert?  When my brother's ex wife admitted to burning water.
57,572364747674292225,1523942082,2015-03-02T11:56:04.000Z,Girls claiming they're hot generally have an overinflated view of themselves! #mkr
58,572364514735226882,26326439,2015-03-02T11:55:08.000Z,These girls are either hand or feet models #MKR
59,572363419002646529,297245835,2015-03-02T11:50:47.000Z,Katie is all sASS   #MKR
60,572362439259369473,1652222918,2015-03-02T11:46:54.000Z,"Big difference between Sassy and Trashy. Sorry girls, you couldn't even work a can opener. @mykitchenrules #mkr #mykitchenrules"
61,572362211395436544,2895680568,2015-03-02T11:45:59.000Z,"Already sick of hearing ""pretty"" #MKR #MKR2015"
62,572362119473070081,2315231857,2015-03-02T11:45:37.000Z,"These two need to be in the dictionary under ""Gen Y"" #mkr"
63,572361884235526145,435515048,2015-03-02T11:44:41.000Z,Katie's eyebrows are still terrible BTW #MKR #MKR2015
64,572361378897399808,435515048,2015-03-02T11:42:41.000Z,"Oh Katie and Nikki, just because you're both (bottle) blondes that doesn't automatically make you pretty. #MKR #MKR2015"
65,572360341486612480,90119861,2015-03-02T11:38:34.000Z,Who told these fucking girls they were hot #mkr #cuntofahead
66,572358728155979776,43830965,2015-03-02T11:32:09.000Z,RT @PoshLopez: I wonder which of the blonde molls screwed Colin to get that score? Probably both. #mkr
67,572358309509902338,1955720384,2015-03-02T11:30:29.000Z,So Kat got a new decent hair cut then #MKR
68,572357570247057408,1955720384,2015-03-02T11:27:33.000Z,RT @GlobeAlone: I was sure they'd roll Lynn out like Violet Beauregarde #mkr http://t.co/CE3ohCaWrK
69,572357532137607168,1955720384,2015-03-02T11:27:24.000Z,RT @EmilyyLam: The highest score in history better be not be the blondes or Kat. #MKR #MKR2015
70,572357483047460865,2686563469,2015-03-02T11:27:12.000Z,"Tonight's #MKR confirms the casting people trawl the dark depths of the seriously delusional, the supremely misguided &amp; plain rotten cooks."
71,572357127303401472,424617920,2015-03-02T11:25:47.000Z,@colinfassnidge you've lost yr credibility- 7 for that junk main? Marking models soft after acting tough so long? Poor show #MKR #sellingout
72,572356916262805504,1955720384,2015-03-02T11:24:57.000Z,@lilbeastunleash cos that's all they suck to get their jobs #MKR
73,572356396630425601,43830965,2015-03-02T11:22:53.000Z,RT @FakeToniaTodman: Drasko takes a peek out of the closet then Bianca pushes him back in. #MKR
0,572356307748954112,1405309777,2015-03-02T11:22:32.000Z,@ange_wilson @henryivpartii I mean otherwise we would be on #mkr or the like fapping on about how sassily fantabulous we are #simplygorge
1,572355295076208640,55508885,2015-03-02T11:18:30.000Z,"#mkr why do all these people WANT to cook for a living? Don't they realise it's another chore, just more housework? It's fun once or twice &gt;"
2,572355275027443712,599745022,2015-03-02T11:18:26.000Z,@IrinaLV143 Everybody get a little greasy on #mkr
3,572355209000722432,26248642,2015-03-02T11:18:10.000Z,Dumb blondes with pretty faces? You're definitely right on one of those statements... Guess which one...  #MKR
4,572354833199439872,30627161,2015-03-02T11:16:40.000Z,"RT @PeteHattam: According to Holly from Geordie Shore, ""Sassy - halfway between slut and classy"" #MKR #MKR2015"
5,572354560980754432,943210460,2015-03-02T11:15:35.000Z,@mykitchenrules Steve. Drasko is the male equivalent of those faux models wannabe... #MKR
6,572352765432709120,26248642,2015-03-02T11:08:27.000Z,Oh look get the vacuum there's crumbs on that plate that need sucking up... Hey promo girls that's part of your job description.. #MKR
7,572352727369457666,1955720384,2015-03-02T11:08:18.000Z,"RT @missclarolyn: You didn't give me a deconstructed lemon tart, but have a 7 anyway, for the item that wasn't on the menu #MKR"
8,572352188510412800,26248642,2015-03-02T11:06:10.000Z,Look mum.. Left right left right.. I'm a model.. No sweetie you're a promo girl... Here's your bikini go sell some shots! #MKR
9,572352165999583233,27850819,2015-03-02T11:06:04.000Z,RT @FakeToniaTodman: Another fucking instant restaurant round? Fuck. #MKR
10,572352034466209792,424617920,2015-03-02T11:05:33.000Z,"Promo girl ""Katie"" calls her stuff ""spajacock"" and ""mascaronie"" ... Never cooked before. Why has @channel7 even picked them? #mkr"
11,572351483007516672,244821757,2015-03-02T11:03:21.000Z,"According to Holly from Geordie Shore, ""Sassy - halfway between slut and classy"" #MKR #MKR2015"
12,572350786459447297,2928145964,2015-03-02T11:00:35.000Z,Cant believe the blonde bimboz made it through.That sausage looked like feces #MKR
13,572349765611962368,1116110186,2015-03-02T10:56:32.000Z,This Colin guy is a tool... how rigged is the scoring?!! 7's for main and dessert?? How ridiculous based on past scores. #MKR
14,572349746490187776,2587278392,2015-03-02T10:56:27.000Z,of course they keep the girls hat cause drama could see that coming a mile off #MKR
15,572349743231193089,26248642,2015-03-02T10:56:27.000Z,Colin likes moist thighs.. Preferably of the promo type... #MKR
16,572349634388996096,12201452,2015-03-02T10:56:01.000Z,These girls really put the ASS in sass #mkr
17,572349397318569984,2949949244,2015-03-02T10:55:04.000Z,Colin says the meat in the thigh was moist &amp; tender ??? Are you talking about the main dish or Nicki's thighs ? #MKR
18,572349120003756033,72971775,2015-03-02T10:53:58.000Z,A 3 . . . suck on that whores #MKR
19,572349038873325568,72971775,2015-03-02T10:53:39.000Z,"You in the red dress . . . No, just no! ANd you in the pink si not much better. #MKR"
20,572347920185344000,26248642,2015-03-02T10:49:12.000Z,Still moist and juicy... Let's take a selfie.. #MKR
21,575705043124502528,74418780,2015-03-11T17:09:13.000Z,"#mkr Katie &amp; Nikki are atrocities, but Kat &amp; Andre would be the ones leaving if they had scored the promoskanks fairly. Kat has no dignity."
22,575669048911900672,2211429150,2015-03-11T14:46:11.000Z,"Damn Kat &amp; Andre sneak through, would much rather Katie &amp; Nikki had gotten through #mkr #damnukat"
23,575664274325950464,335749946,2015-03-11T14:27:12.000Z,RT @syazlicious: Best describes Kat and Andre #mkr http://t.co/Qaa6BWi4PM
24,575653191020322816,12385682,2015-03-11T13:43:10.000Z,"How do you sleep at night, Kat? You. Cunt. #MKR #mkr2015"
25,575644999477370880,34153781,2015-03-11T13:10:37.000Z,"Kat may be a bitch but let's be honest, the blondes weren't too far behind #mkr"
26,575643836631900160,151192048,2015-03-11T13:06:00.000Z,#mkr hey Kat. ure a c$#t.
27,575642526151020544,12385682,2015-03-11T13:00:47.000Z,Seriously Nikki. Keep your arms down to hide the bingo wings and back flab. EEEE #mkr2015 #mkr  #mykitchenrules
28,575641645175083008,292419947,2015-03-11T12:57:17.000Z,Stop smirking you vile bitch #mkr
29,575641574094340096,12385682,2015-03-11T12:57:00.000Z,"Omfg ""taste and swallow"". Quote. Of. The. Year. #mkr2015 #mkr #mykitchenrules"
30,575636175274123264,12385682,2015-03-11T12:35:33.000Z,I'm annoyed to have missed this live. Need some bitchy. #mkr2015 #mykitchenrules #mkr
31,575633558951231488,384811971,2015-03-11T12:25:09.000Z,"#MKR ""If I could score them a zero then I would because I'm a super slut"". #cheats #irritate #ratingsbonanza #uglycow http://t.co/vJv8DCRqcQ"
32,575631098727690242,64980891,2015-03-11T12:15:23.000Z,*cough* slut *cough #MKR
33,575626133799968769,77740926,2015-03-11T11:55:39.000Z,Fuck off Kat! Douchebag. #MKR #bitchy
34,575626084294623233,384811971,2015-03-11T11:55:27.000Z,"#MKR #MKRAUS This will be my face when your nasally, bogan head is banished from my TV! #superbogan #cheats #ihateyou http://t.co/2PNnMR0r5f"
35,575625445124632577,2829213614,2015-03-11T11:52:55.000Z,"Neither girls can cook to save themselves, Nikki just wants her face on camera, 15 minutes of fame #mkr"
36,575623299276742656,1388621934,2015-03-11T11:44:23.000Z,"Go fuck yourself Kat, stupid slut #MKR #nofucksgiven"
37,575621318420254720,26182948,2015-03-11T11:36:31.000Z,BULLSHIT! Kat &amp; Andre you are deadset CUNTS! #MKR
38,575617576690061312,334628923,2015-03-11T11:21:39.000Z,"Catching up on #mkr, disgraceful behaviour from Kat and Andre. Strategic scoring won't save them forever."
39,575617555114516480,26182948,2015-03-11T11:21:34.000Z,STFU KAT YA BITCH! #MKR
40,575616739360260096,2423480636,2015-03-11T11:18:19.000Z,RT @Itsjust55496420: Annie looks like a mouse #mkr
41,575616650352795649,118016505,2015-03-11T11:17:58.000Z,"I swear to fuckin god kat and Andre are the worst ever contestants, kat is such a little bitch a 1 is so unfair #mkr"
42,575616348987985920,2423480636,2015-03-11T11:16:46.000Z,RT @Itsjust55496420: Go hot girls!!! #mkr
43,575613637802381312,25794806,2015-03-11T11:06:00.000Z,Jeans were a bit tight tonight Andre ??? #mkr @mykitchenrules #mkr2015
44,575612422117048320,2312803273,2015-03-11T11:01:10.000Z,Wtf Kat and Andre are cheaters! THAT IS SO UNFAIR. THEY CANNOT GIVE SOMEONE 1. THEY SHOULD BE GONE. #mkr #katandandre #byebye #bitches
45,575612056453300226,519115078,2015-03-11T10:59:43.000Z,Yup there still hot blondes #mkr
46,575609775020363776,2949949244,2015-03-11T10:50:39.000Z,The major coincidence in the score that Kat &amp; Andre gave is ...that Kat recently scored 1 on her home IQ test. #mkr
47,575609228498366464,262389370,2015-03-11T10:48:29.000Z,Karma will fuck you in the ass and cum all over back Kat #MKR
48,575608621209272320,433015295,2015-03-11T10:46:04.000Z,"Stick it up em Kat, you're the sort of bitch that really makes the show #MKR"
49,575608147164839936,262389370,2015-03-11T10:44:11.000Z,"Kat you are a fucking cunt rash, a deadset fucking thundercunt rash #MKR"
50,575608078743134208,2910757561,2015-03-11T10:43:54.000Z,"RT @FakeToniaTodman: If Kat stays, we can watch her descent into meth induced insanity. #mkr"
51,575606037916426241,1537918573,2015-03-11T10:35:48.000Z,"I hope these blonde girls make it thru, not great cooks but they aren't as judgemental as that WA lady #MKR"
52,575606034435153921,1570350235,2015-03-11T10:35:47.000Z,"In Australia, we have always had tall poppy syndrome. Since when did sabotage and bitchy behaviour get you on national TV??  #MKR #mkr2015"
53,575605675117539329,569586545,2015-03-11T10:34:21.000Z,Ahh Manu well said! Just cook good food and you'll be OK. Simples! Back in ya box bitch Kat #MKR
54,575604670975991808,22871737,2015-03-11T10:30:22.000Z,Katie &amp; Nikki going home? Now who will they have to constantly tell how pretty they think they are? #MKR
55,575604590432878592,37200824,2015-03-11T10:30:03.000Z,"""We're still two young, hot blondes""... well you're young...#MKR"
56,575604155944804352,1037062796,2015-03-11T10:28:19.000Z,Cat you're an ugly and mean bitch! You miss can go fuck yourself! #mkr
57,575603927262986240,28230374,2015-03-11T10:27:25.000Z,Manu - you're beautiful #mkr
58,575601966832734208,2949949244,2015-03-11T10:19:37.000Z,Annie is really excited about eating the carrots cause they match her hair purfectly #ginga #mkr
59,575601899497369600,410543377,2015-03-11T10:19:21.000Z,"Kat calls it strategic, I call it being a biatch! #mkr http://t.co/zVCx6kVAIV"
60,575601676528177152,76687298,2015-03-11T10:18:28.000Z,Following Kat &amp; Andre i would love Annie &amp; Lloyd to piss off they are almost as bad. Miss ray of sunshine is as fake as her hair colour #MKR
61,575600646453358592,2281953018,2015-03-11T10:14:22.000Z,#CuntAndAndre #CuntAndAndre #CuntAndAndre #MKR biggest FLOGS the show has ever had on it. EVER!! #CANTCOOK  #FUCKOFF #KatAndAndre
62,575600266080165890,43656765,2015-03-11T10:12:52.000Z,The blondes will get through cause they are young and can suck... Hard! #mkr
